Borough code,Borough,Year/Month,Average House Price £
E09000010,Enfield,Dec-14,"315,083"
E09000010,Enfield,Jan-15,"316,066"
E09000010,Enfield,Feb-15,"316,690"
E09000010,Enfield,Mar-15,"319,393"
E09000010,Enfield,Apr-15,"321,756"
E09000010,Enfield,May-15,"324,721"
E09000010,Enfield,Jun-15,"328,530"
E09000010,Enfield,Jul-15,"335,381"
E09000010,Enfield,Aug-15,"344,109"
E09000010,Enfield,Sep-15,"350,230"
E09000010,Enfield,Oct-15,"353,797"
E09000010,Enfield,Nov-15,"355,746"
E09000010,Enfield,Dec-15,"359,625"
E09000010,Enfield,Jan-16,"364,189"
E09000010,Enfield,Feb-16,"367,809"
E09000010,Enfield,Mar-16,"372,205"
E09000010,Enfield,Apr-16,"378,215"
E09000010,Enfield,May-16,"382,086"
E09000010,Enfield,Jun-16,"384,297"
E09000010,Enfield,Jul-16,"387,870"
E09000010,Enfield,Aug-16,"394,132"
E09000010,Enfield,Sep-16,"401,714"
E09000010,Enfield,Oct-16,"400,662"
E09000010,Enfield,Nov-16,"398,233"
E09000010,Enfield,Dec-16,"394,465"
E09000010,Enfield,Jan-17,"391,874"
E09000010,Enfield,Feb-17,"386,270"
E09000010,Enfield,Mar-17,"383,142"
E09000010,Enfield,Apr-17,"389,128"
E09000010,Enfield,May-17,"396,608"
E09000010,Enfield,Jun-17,"401,483"
E09000010,Enfield,Jul-17,"403,278"
E09000010,Enfield,Aug-17,"403,222"
E09000010,Enfield,Sep-17,"404,393"
E09000010,Enfield,Oct-17,"398,915"
E09000010,Enfield,Nov-17,"397,553"
E09000010,Enfield,Dec-17,"395,284"
E09000010,Enfield,Jan-18,"395,038"
E09000010,Enfield,Feb-18,"397,704"
E09000010,Enfield,Mar-18,"397,593"
E09000010,Enfield,Apr-18,"396,942"
E09000010,Enfield,May-18,"398,208"
E09000010,Enfield,Jun-18,"396,700"
E09000010,Enfield,Jul-18,"397,849"
E09000010,Enfield,Aug-18,"395,213"
E09000010,Enfield,Sep-18,"394,729"
E09000010,Enfield,Oct-18,"397,498"
E09000010,Enfield,Nov-18,"394,432"
E09000010,Enfield,Dec-18,"397,674"
E09000010,Enfield,Jan-19,"395,616"
E09000010,Enfield,Feb-19,"397,254"
E09000010,Enfield,Mar-19,"393,926"
E09000010,Enfield,Apr-19,"393,880"
E09000010,Enfield,May-19,"388,591"
E09000010,Enfield,Jun-19,"390,708"
E09000010,Enfield,Jul-19,"388,053"
E09000010,Enfield,Aug-19,"393,033"
E09000010,Enfield,Sep-19,"386,806"
E09000010,Enfield,Oct-19,"392,721"
E09000010,Enfield,Nov-19,"392,573"
E09000010,Enfield,Dec-19,"398,928"
E09000010,Enfield,Jan-20,"389,480"
E09000010,Enfield,Feb-20,"389,691"
E09000010,Enfield,Mar-20,"392,339"
E09000010,Enfield,Apr-20,"395,240"
E09000010,Enfield,May-20,"391,460"
E09000010,Enfield,Jun-20,"385,347"
E09000010,Enfield,Jul-20,"386,065"
E09000010,Enfield,Aug-20,"397,145"
E09000010,Enfield,Sep-20,"399,742"
E09000010,Enfield,Oct-20,"406,689"
E09000010,Enfield,Nov-20,"405,835"
E09000010,Enfield,Dec-20,"412,872"
E09000010,Enfield,Jan-21,"417,034"
E09000010,Enfield,Feb-21,"420,566"
E09000010,Enfield,Mar-21,"422,285"
E09000010,Enfield,Apr-21,"420,527"
E09000010,Enfield,May-21,"416,529"
E09000010,Enfield,Jun-21,"419,479"
E09000010,Enfield,Jul-21,"418,889"
E09000010,Enfield,Aug-21,"426,401"
E09000010,Enfield,Sep-21,"428,052"
E09000010,Enfield,Oct-21,"433,225"
E09000010,Enfield,Nov-21,"432,512"
E09000010,Enfield,Dec-21,"432,686"
E09000010,Enfield,Jan-22,"432,632"
E09000010,Enfield,Feb-22,"433,377"
E09000010,Enfield,Mar-22,"435,306"
E09000010,Enfield,Apr-22,"442,154"
E09000010,Enfield,May-22,"447,390"
E09000010,Enfield,Jun-22,"449,201"
E09000010,Enfield,Jul-22,"451,895"
E09000010,Enfield,Aug-22,"455,260"
E09000010,Enfield,Sep-22,"457,055"
E09000011,Greenwich,Jan-95,"62,300"
E09000011,Greenwich,Feb-95,"60,993"
E09000011,Greenwich,Mar-95,"61,378"
E09000011,Greenwich,Apr-95,"61,928"
E09000011,Greenwich,May-95,"63,513"
E09000011,Greenwich,Jun-95,"64,752"
E09000011,Greenwich,Jul-95,"65,486"
E09000011,Greenwich,Aug-95,"65,076"
E09000011,Greenwich,Sep-95,"63,997"
E09000011,Greenwich,Oct-95,"63,405"
E09000011,Greenwich,Nov-95,"63,744"
E09000011,Greenwich,Dec-95,"64,105"
E09000011,Greenwich,Jan-96,"62,417"
E09000011,Greenwich,Feb-96,"61,714"
E09000011,Greenwich,Mar-96,"62,475"
E09000011,Greenwich,Apr-96,"64,645"
E09000011,Greenwich,May-96,"66,462"
E09000011,Greenwich,Jun-96,"66,510"
E09000011,Greenwich,Jul-96,"65,526"
E09000011,Greenwich,Aug-96,"65,993"
E09000011,Greenwich,Sep-96,"66,181"
E09000011,Greenwich,Oct-96,"67,116"
E09000011,Greenwich,Nov-96,"66,593"
E09000011,Greenwich,Dec-96,"66,609"
E09000011,Greenwich,Jan-97,"68,147"
E09000011,Greenwich,Feb-97,"67,836"
E09000011,Greenwich,Mar-97,"69,326"
E09000011,Greenwich,Apr-97,"69,274"
E09000011,Greenwich,May-97,"71,221"
E09000011,Greenwich,Jun-97,"70,854"
E09000011,Greenwich,Jul-97,"72,558"
E09000011,Greenwich,Aug-97,"73,572"
E09000011,Greenwich,Sep-97,"75,519"
E09000011,Greenwich,Oct-97,"75,960"
E09000011,Greenwich,Nov-97,"75,273"
E09000011,Greenwich,Dec-97,"75,273"
E09000011,Greenwich,Jan-98,"76,900"
E09000011,Greenwich,Feb-98,"78,919"
E09000011,Greenwich,Mar-98,"79,751"
E09000011,Greenwich,Apr-98,"79,996"
E09000011,Greenwich,May-98,"81,288"
E09000011,Greenwich,Jun-98,"82,753"
E09000011,Greenwich,Jul-98,"82,868"
E09000011,Greenwich,Aug-98,"82,799"
E09000011,Greenwich,Sep-98,"82,748"
E09000011,Greenwich,Oct-98,"82,374"
E09000011,Greenwich,Nov-98,"83,127"
E09000011,Greenwich,Dec-98,"84,872"
E09000011,Greenwich,Jan-99,"86,685"
E09000011,Greenwich,Feb-99,"86,117"
E09000011,Greenwich,Mar-99,"85,175"
E09000011,Greenwich,Apr-99,"84,727"
E09000011,Greenwich,May-99,"87,081"
E09000011,Greenwich,Jun-99,"88,406"
E09000011,Greenwich,Jul-99,"90,491"
E09000011,Greenwich,Aug-99,"91,885"
E09000011,Greenwich,Sep-99,"94,542"
E09000011,Greenwich,Oct-99,"96,499"
E09000011,Greenwich,Nov-99,"98,617"
E09000011,Greenwich,Dec-99,"100,325"
E09000011,Greenwich,Jan-00,"102,411"
E09000011,Greenwich,Feb-00,"102,030"
E09000011,Greenwich,Mar-00,"101,218"
E09000011,Greenwich,Apr-00,"104,055"
E09000011,Greenwich,May-00,"107,371"
E09000011,Greenwich,Jun-00,"111,237"
E09000011,Greenwich,Jul-00,"113,784"
E09000011,Greenwich,Aug-00,"115,377"
E09000011,Greenwich,Sep-00,"118,005"
E09000011,Greenwich,Oct-00,"115,955"
E09000011,Greenwich,Nov-00,"115,946"
E09000011,Greenwich,Dec-00,"114,567"
E09000011,Greenwich,Jan-01,"115,168"
E09000011,Greenwich,Feb-01,"117,034"
E09000011,Greenwich,Mar-01,"119,767"
E09000011,Greenwich,Apr-01,"122,775"
E09000011,Greenwich,May-01,"124,136"
E09000011,Greenwich,Jun-01,"124,483"
E09000011,Greenwich,Jul-01,"125,711"
E09000011,Greenwich,Aug-01,"127,161"
E09000011,Greenwich,Sep-01,"131,223"
E09000011,Greenwich,Oct-01,"132,882"
E09000011,Greenwich,Nov-01,"134,608"
E09000011,Greenwich,Dec-01,"134,892"
E09000011,Greenwich,Jan-02,"134,327"
E09000011,Greenwich,Feb-02,"135,252"
E09000011,Greenwich,Mar-02,"139,366"
E09000011,Greenwich,Apr-02,"144,155"
E09000011,Greenwich,May-02,"148,484"
E09000011,Greenwich,Jun-02,"145,616"
E09000011,Greenwich,Jul-02,"147,355"
E09000011,Greenwich,Aug-02,"149,380"
E09000011,Greenwich,Sep-02,"154,112"
E09000011,Greenwich,Oct-02,"155,861"
E09000011,Greenwich,Nov-02,"156,495"
E09000011,Greenwich,Dec-02,"158,655"
E09000011,Greenwich,Jan-03,"161,222"
E09000011,Greenwich,Feb-03,"165,825"
E09000011,Greenwich,Mar-03,"168,575"
E09000011,Greenwich,Apr-03,"169,465"
E09000011,Greenwich,May-03,"170,428"
E09000011,Greenwich,Jun-03,"172,951"
E09000011,Greenwich,Jul-03,"174,037"
E09000011,Greenwich,Aug-03,"173,374"
E09000011,Greenwich,Sep-03,"171,949"
E09000011,Greenwich,Oct-03,"173,905"
E09000011,Greenwich,Nov-03,"174,891"
E09000011,Greenwich,Dec-03,"175,889"
E09000011,Greenwich,Jan-04,"177,101"
E09000011,Greenwich,Feb-04,"179,158"
E09000011,Greenwich,Mar-04,"181,747"
E09000011,Greenwich,Apr-04,"184,719"
E09000011,Greenwich,May-04,"187,003"
E09000011,Greenwich,Jun-04,"187,009"
E09000011,Greenwich,Jul-04,"188,353"
E09000011,Greenwich,Aug-04,"190,624"
E09000011,Greenwich,Sep-04,"191,213"
E09000011,Greenwich,Oct-04,"192,177"
E09000011,Greenwich,Nov-04,"192,071"
E09000011,Greenwich,Dec-04,"191,549"
E09000011,Greenwich,Jan-05,"189,219"
E09000011,Greenwich,Feb-05,"189,204"
E09000011,Greenwich,Mar-05,"192,632"
E09000011,Greenwich,Apr-05,"193,388"
E09000011,Greenwich,May-05,"193,666"
E09000011,Greenwich,Jun-05,"194,593"
E09000011,Greenwich,Jul-05,"198,118"
E09000011,Greenwich,Aug-05,"199,233"
E09000011,Greenwich,Sep-05,"200,148"
E09000011,Greenwich,Oct-05,"200,622"
E09000011,Greenwich,Nov-05,"202,391"
E09000011,Greenwich,Dec-05,"202,913"
E09000011,Greenwich,Jan-06,"202,180"
E09000011,Greenwich,Feb-06,"201,112"
E09000011,Greenwich,Mar-06,"200,844"
E09000011,Greenwich,Apr-06,"199,346"
E09000011,Greenwich,May-06,"201,997"
E09000011,Greenwich,Jun-06,"206,043"
E09000011,Greenwich,Jul-06,"210,341"
E09000011,Greenwich,Aug-06,"211,949"
E09000011,Greenwich,Sep-06,"212,312"
E09000011,Greenwich,Oct-06,"212,934"
E09000011,Greenwich,Nov-06,"212,536"
E09000011,Greenwich,Dec-06,"214,414"
E09000011,Greenwich,Jan-07,"217,207"
E09000011,Greenwich,Feb-07,"220,127"
E09000011,Greenwich,Mar-07,"219,652"
E09000011,Greenwich,Apr-07,"222,934"
E09000011,Greenwich,May-07,"225,765"
E09000011,Greenwich,Jun-07,"227,730"
E09000011,Greenwich,Jul-07,"229,651"
E09000011,Greenwich,Aug-07,"232,465"
E09000011,Greenwich,Sep-07,"236,410"
E09000011,Greenwich,Oct-07,"238,107"
E09000011,Greenwich,Nov-07,"238,093"
E09000011,Greenwich,Dec-07,"238,202"
E09000011,Greenwich,Jan-08,"238,450"
E09000011,Greenwich,Feb-08,"239,629"
E09000011,Greenwich,Mar-08,"239,432"
E09000011,Greenwich,Apr-08,"241,051"
E09000011,Greenwich,May-08,"239,680"
E09000011,Greenwich,Jun-08,"240,905"
E09000011,Greenwich,Jul-08,"233,729"
E09000011,Greenwich,Aug-08,"229,121"
E09000011,Greenwich,Sep-08,"223,029"
E09000011,Greenwich,Oct-08,"218,606"
E09000011,Greenwich,Nov-08,"215,387"
E09000011,Greenwich,Dec-08,"214,614"
E09000011,Greenwich,Jan-09,"215,205"
E09000011,Greenwich,Feb-09,"213,422"
E09000011,Greenwich,Mar-09,"207,864"
E09000011,Greenwich,Apr-09,"205,269"
E09000011,Greenwich,May-09,"200,544"
E09000011,Greenwich,Jun-09,"200,256"
E09000011,Greenwich,Jul-09,"201,148"
E09000011,Greenwich,Aug-09,"207,186"
E09000011,Greenwich,Sep-09,"214,017"
E09000011,Greenwich,Oct-09,"218,572"
E09000011,Greenwich,Nov-09,"219,851"
E09000011,Greenwich,Dec-09,"220,537"
E09000011,Greenwich,Jan-10,"221,333"
E09000011,Greenwich,Feb-10,"221,962"
E09000011,Greenwich,Mar-10,"224,266"
E09000011,Greenwich,Apr-10,"222,902"
E09000011,Greenwich,May-10,"225,583"
E09000011,Greenwich,Jun-10,"225,440"
E09000011,Greenwich,Jul-10,"233,860"
E09000011,Greenwich,Aug-10,"238,091"
E09000011,Greenwich,Sep-10,"239,809"
E09000011,Greenwich,Oct-10,"234,856"
E09000011,Greenwich,Nov-10,"230,941"
E09000011,Greenwich,Dec-10,"229,791"
E09000011,Greenwich,Jan-11,"230,261"
E09000011,Greenwich,Feb-11,"229,168"
E09000011,Greenwich,Mar-11,"226,218"
E09000011,Greenwich,Apr-11,"227,707"
E09000011,Greenwich,May-11,"232,675"
E09000011,Greenwich,Jun-11,"233,462"
E09000011,Greenwich,Jul-11,"230,915"
E09000011,Greenwich,Aug-11,"229,331"
E09000011,Greenwich,Sep-11,"232,159"
E09000011,Greenwich,Oct-11,"229,647"
E09000011,Greenwich,Nov-11,"226,494"
E09000011,Greenwich,Dec-11,"223,508"
E09000011,Greenwich,Jan-12,"228,109"
E09000011,Greenwich,Feb-12,"230,169"
E09000011,Greenwich,Mar-12,"232,273"
E09000011,Greenwich,Apr-12,"233,684"
E09000011,Greenwich,May-12,"235,996"
E09000011,Greenwich,Jun-12,"238,693"
E09000011,Greenwich,Jul-12,"241,183"
E09000011,Greenwich,Aug-12,"241,372"
E09000011,Greenwich,Sep-12,"240,644"
E09000011,Greenwich,Oct-12,"240,144"
E09000011,Greenwich,Nov-12,"239,733"
E09000011,Greenwich,Dec-12,"241,770"
E09000011,Greenwich,Jan-13,"243,318"
E09000011,Greenwich,Feb-13,"244,673"
E09000011,Greenwich,Mar-13,"246,865"
E09000011,Greenwich,Apr-13,"246,977"
E09000011,Greenwich,May-13,"249,863"
E09000011,Greenwich,Jun-13,"248,787"
E09000011,Greenwich,Jul-13,"251,706"
E09000011,Greenwich,Aug-13,"254,633"
E09000011,Greenwich,Sep-13,"258,940"
E09000011,Greenwich,Oct-13,"260,391"
E09000011,Greenwich,Nov-13,"263,672"
E09000011,Greenwich,Dec-13,"270,966"
E09000011,Greenwich,Jan-14,"276,452"
E09000011,Greenwich,Feb-14,"278,805"
E09000011,Greenwich,Mar-14,"276,157"
E09000011,Greenwich,Apr-14,"283,714"
E09000011,Greenwich,May-14,"290,617"
E09000011,Greenwich,Jun-14,"305,405"
E09000011,Greenwich,Jul-14,"304,856"
E09000011,Greenwich,Aug-14,"313,802"
E09000011,Greenwich,Sep-14,"311,769"
E09000011,Greenwich,Oct-14,"313,948"
E09000011,Greenwich,Nov-14,"311,783"
E09000011,Greenwich,Dec-14,"312,911"
E09000011,Greenwich,Jan-15,"317,461"
E09000011,Greenwich,Feb-15,"317,091"
E09000011,Greenwich,Mar-15,"315,069"
E09000011,Greenwich,Apr-15,"313,539"
E09000011,Greenwich,May-15,"319,770"
E09000011,Greenwich,Jun-15,"328,022"
E09000011,Greenwich,Jul-15,"338,279"
E09000011,Greenwich,Aug-15,"341,028"
E09000011,Greenwich,Sep-15,"341,716"
E09000011,Greenwich,Oct-15,"343,040"
E09000011,Greenwich,Nov-15,"346,944"
E09000011,Greenwich,Dec-15,"360,228"
E09000011,Greenwich,Jan-16,"365,319"
E09000011,Greenwich,Feb-16,"365,734"
E09000011,Greenwich,Mar-16,"360,461"
E09000011,Greenwich,Apr-16,"366,843"
E09000011,Greenwich,May-16,"376,366"
E09000011,Greenwich,Jun-16,"380,772"
E09000011,Greenwich,Jul-16,"379,564"
E09000011,Greenwich,Aug-16,"379,424"
E09000011,Greenwich,Sep-16,"378,395"
E09000011,Greenwich,Oct-16,"374,524"
E09000011,Greenwich,Nov-16,"371,158"
E09000011,Greenwich,Dec-16,"374,293"
E09000011,Greenwich,Jan-17,"376,668"
E09000011,Greenwich,Feb-17,"380,159"
E09000011,Greenwich,Mar-17,"378,680"
E09000011,Greenwich,Apr-17,"383,770"
E09000011,Greenwich,May-17,"384,705"
E09000011,Greenwich,Jun-17,"395,263"
E09000011,Greenwich,Jul-17,"404,447"
E09000011,Greenwich,Aug-17,"407,505"
E09000011,Greenwich,Sep-17,"408,407"
E09000011,Greenwich,Oct-17,"399,907"
E09000011,Greenwich,Nov-17,"395,636"
E09000011,Greenwich,Dec-17,"385,851"
E09000011,Greenwich,Jan-18,"386,739"
E09000011,Greenwich,Feb-18,"387,993"
E09000011,Greenwich,Mar-18,"387,587"
E09000011,Greenwich,Apr-18,"383,039"
E09000011,Greenwich,May-18,"386,676"
E09000011,Greenwich,Jun-18,"388,829"
E09000011,Greenwich,Jul-18,"389,348"
E09000011,Greenwich,Aug-18,"387,225"
E09000011,Greenwich,Sep-18,"392,511"
E09000011,Greenwich,Oct-18,"395,920"
E09000011,Greenwich,Nov-18,"388,355"
E09000011,Greenwich,Dec-18,"385,911"
E09000011,Greenwich,Jan-19,"385,703"
E09000011,Greenwich,Feb-19,"391,921"
E09000011,Greenwich,Mar-19,"385,655"
E09000011,Greenwich,Apr-19,"381,586"
E09000011,Greenwich,May-19,"380,293"
E09000011,Greenwich,Jun-19,"388,252"
E09000011,Greenwich,Jul-19,"397,828"
E09000011,Greenwich,Aug-19,"396,858"
E09000011,Greenwich,Sep-19,"403,730"
E09000011,Greenwich,Oct-19,"401,559"
E09000011,Greenwich,Nov-19,"406,345"
E09000011,Greenwich,Dec-19,"399,621"
E09000011,Greenwich,Jan-20,"397,511"
E09000011,Greenwich,Feb-20,"397,389"
E09000011,Greenwich,Mar-20,"394,446"
E09000011,Greenwich,Apr-20,"395,917"
E09000011,Greenwich,May-20,"392,507"
E09000011,Greenwich,Jun-20,"387,218"
E09000011,Greenwich,Jul-20,"386,101"
E09000011,Greenwich,Aug-20,"389,491"
E09000011,Greenwich,Sep-20,"399,104"
E09000011,Greenwich,Oct-20,"400,074"
E09000011,Greenwich,Nov-20,"403,991"
E09000011,Greenwich,Dec-20,"401,012"
E09000011,Greenwich,Jan-21,"407,971"
E09000011,Greenwich,Feb-21,"407,621"
E09000011,Greenwich,Mar-21,"409,008"
E09000011,Greenwich,Apr-21,"404,572"
E09000011,Greenwich,May-21,"400,542"
E09000011,Greenwich,Jun-21,"408,770"
E09000011,Greenwich,Jul-21,"395,225"
E09000011,Greenwich,Aug-21,"401,174"
E09000011,Greenwich,Sep-21,"396,424"
E09000011,Greenwich,Oct-21,"411,397"
E09000011,Greenwich,Nov-21,"410,962"
E09000011,Greenwich,Dec-21,"409,843"
E09000011,Greenwich,Jan-22,"411,532"
E09000011,Greenwich,Feb-22,"412,801"
E09000011,Greenwich,Mar-22,"418,186"
E09000011,Greenwich,Apr-22,"418,829"
E09000011,Greenwich,May-22,"429,511"
E09000011,Greenwich,Jun-22,"438,917"
E09000011,Greenwich,Jul-22,"440,600"
E09000011,Greenwich,Aug-22,"442,267"
E09000011,Greenwich,Sep-22,"445,493"
E09000012,Hackney,Jan-95,"61,297"
E09000012,Hackney,Feb-95,"63,187"
E09000012,Hackney,Mar-95,"63,593"
E09000012,Hackney,Apr-95,"65,140"
E09000012,Hackney,May-95,"66,194"
E09000012,Hackney,Jun-95,"66,921"
E09000012,Hackney,Jul-95,"68,391"
E09000012,Hackney,Aug-95,"68,097"
E09000012,Hackney,Sep-95,"68,753"
E09000012,Hackney,Oct-95,"67,620"
E09000012,Hackney,Nov-95,"67,238"
E09000012,Hackney,Dec-95,"65,865"
E09000012,Hackney,Jan-96,"66,327"
E09000012,Hackney,Feb-96,"66,988"
E09000012,Hackney,Mar-96,"67,707"
E09000012,Hackney,Apr-96,"67,062"
E09000012,Hackney,May-96,"66,986"
E09000012,Hackney,Jun-96,"69,124"
E09000012,Hackney,Jul-96,"70,785"
E09000012,Hackney,Aug-96,"71,789"
E09000012,Hackney,Sep-96,"71,817"
E09000012,Hackney,Oct-96,"71,158"
E09000012,Hackney,Nov-96,"71,090"
E09000012,Hackney,Dec-96,"70,138"
E09000012,Hackney,Jan-97,"69,886"
E09000012,Hackney,Feb-97,"70,506"
E09000012,Hackney,Mar-97,"72,210"
E09000012,Hackney,Apr-97,"76,011"
E09000012,Hackney,May-97,"79,503"
E09000012,Hackney,Jun-97,"80,359"
E09000012,Hackney,Jul-97,"80,580"
E09000012,Hackney,Aug-97,"80,279"
E09000012,Hackney,Sep-97,"82,295"
E09000012,Hackney,Oct-97,"82,126"
E09000012,Hackney,Nov-97,"83,135"
E09000012,Hackney,Dec-97,"81,231"
E09000012,Hackney,Jan-98,"83,516"
E09000012,Hackney,Feb-98,"82,417"
E09000012,Hackney,Mar-98,"84,204"
E09000012,Hackney,Apr-98,"83,176"
E09000012,Hackney,May-98,"86,573"
E09000012,Hackney,Jun-98,"87,176"
E09000012,Hackney,Jul-98,"91,550"
E09000012,Hackney,Aug-98,"89,590"
E09000012,Hackney,Sep-98,"92,146"
E09000012,Hackney,Oct-98,"88,623"
E09000012,Hackney,Nov-98,"91,616"
E09000012,Hackney,Dec-98,"93,847"
E09000012,Hackney,Jan-99,"99,489"
E09000012,Hackney,Feb-99,"98,976"
E09000012,Hackney,Mar-99,"98,492"
E09000012,Hackney,Apr-99,"98,420"
E09000012,Hackney,May-99,"100,036"
E09000012,Hackney,Jun-99,"102,701"
E09000012,Hackney,Jul-99,"104,317"
E09000012,Hackney,Aug-99,"108,552"
E09000012,Hackney,Sep-99,"110,407"
E09000012,Hackney,Oct-99,"112,403"
E09000012,Hackney,Nov-99,"114,772"
E09000012,Hackney,Dec-99,"117,831"
E09000012,Hackney,Jan-00,"121,135"
E09000012,Hackney,Feb-00,"122,281"
E09000012,Hackney,Mar-00,"121,356"
E09000012,Hackney,Apr-00,"123,168"
E09000012,Hackney,May-00,"127,912"
E09000012,Hackney,Jun-00,"135,189"
E09000012,Hackney,Jul-00,"138,909"
E09000012,Hackney,Aug-00,"142,309"
E09000012,Hackney,Sep-00,"142,620"
E09000012,Hackney,Oct-00,"141,116"
E09000012,Hackney,Nov-00,"139,017"
E09000012,Hackney,Dec-00,"137,718"
E09000012,Hackney,Jan-01,"139,102"
E09000012,Hackney,Feb-01,"141,566"
E09000012,Hackney,Mar-01,"147,261"
E09000012,Hackney,Apr-01,"150,332"
E09000012,Hackney,May-01,"153,291"
E09000012,Hackney,Jun-01,"154,879"
E09000012,Hackney,Jul-01,"155,749"
E09000012,Hackney,Aug-01,"157,535"
E09000012,Hackney,Sep-01,"157,329"
E09000012,Hackney,Oct-01,"160,267"
E09000012,Hackney,Nov-01,"160,707"
E09000012,Hackney,Dec-01,"162,859"
E09000012,Hackney,Jan-02,"165,007"
E09000012,Hackney,Feb-02,"164,673"
E09000012,Hackney,Mar-02,"167,387"
E09000012,Hackney,Apr-02,"165,131"
E09000012,Hackney,May-02,"170,709"
E09000012,Hackney,Jun-02,"174,935"
E09000012,Hackney,Jul-02,"185,328"
E09000012,Hackney,Aug-02,"189,485"
E09000012,Hackney,Sep-02,"194,081"
E09000012,Hackney,Oct-02,"194,401"
E09000012,Hackney,Nov-02,"196,797"
E09000012,Hackney,Dec-02,"195,298"
E09000012,Hackney,Jan-03,"197,439"
E09000012,Hackney,Feb-03,"200,331"
E09000012,Hackney,Mar-03,"200,122"
E09000012,Hackney,Apr-03,"197,529"
E09000012,Hackney,May-03,"199,538"
E09000012,Hackney,Jun-03,"200,679"
E09000012,Hackney,Jul-03,"206,534"
E09000012,Hackney,Aug-03,"202,239"
E09000012,Hackney,Sep-03,"202,412"
E09000012,Hackney,Oct-03,"200,271"
E09000012,Hackney,Nov-03,"202,978"
E09000012,Hackney,Dec-03,"202,785"
E09000012,Hackney,Jan-04,"207,985"
E09000012,Hackney,Feb-04,"206,814"
E09000012,Hackney,Mar-04,"215,626"
E09000012,Hackney,Apr-04,"213,591"
E09000012,Hackney,May-04,"214,565"
E09000012,Hackney,Jun-04,"210,882"
E09000012,Hackney,Jul-04,"212,642"
E09000012,Hackney,Aug-04,"219,016"
E09000012,Hackney,Sep-04,"222,120"
E09000012,Hackney,Oct-04,"226,989"
E09000012,Hackney,Nov-04,"230,666"
E09000012,Hackney,Dec-04,"231,231"
E09000012,Hackney,Jan-05,"230,551"
E09000012,Hackney,Feb-05,"229,170"
E09000012,Hackney,Mar-05,"228,688"
E09000012,Hackney,Apr-05,"226,578"
E09000012,Hackney,May-05,"221,698"
E09000012,Hackney,Jun-05,"219,994"
E09000012,Hackney,Jul-05,"223,342"
E09000012,Hackney,Aug-05,"227,955"
E09000012,Hackney,Sep-05,"234,596"
E09000012,Hackney,Oct-05,"230,247"
E09000012,Hackney,Nov-05,"229,982"
E09000012,Hackney,Dec-05,"232,443"
E09000012,Hackney,Jan-06,"238,246"
E09000012,Hackney,Feb-06,"240,260"
E09000012,Hackney,Mar-06,"239,023"
E09000012,Hackney,Apr-06,"241,951"
E09000012,Hackney,May-06,"244,604"
E09000012,Hackney,Jun-06,"252,532"
E09000012,Hackney,Jul-06,"255,500"
E09000012,Hackney,Aug-06,"261,801"
E09000012,Hackney,Sep-06,"264,544"
E09000012,Hackney,Oct-06,"267,841"
E09000012,Hackney,Nov-06,"267,583"
E09000012,Hackney,Dec-06,"265,169"
E09000012,Hackney,Jan-07,"267,224"
E09000012,Hackney,Feb-07,"270,970"
E09000012,Hackney,Mar-07,"276,044"
E09000012,Hackney,Apr-07,"276,425"
E09000012,Hackney,May-07,"281,457"
E09000012,Hackney,Jun-07,"282,168"
E09000012,Hackney,Jul-07,"291,786"
E09000012,Hackney,Aug-07,"301,585"
E09000012,Hackney,Sep-07,"313,924"
E09000012,Hackney,Oct-07,"312,132"
E09000012,Hackney,Nov-07,"309,920"
E09000012,Hackney,Dec-07,"301,127"
E09000012,Hackney,Jan-08,"308,203"
E09000012,Hackney,Feb-08,"306,799"
E09000012,Hackney,Mar-08,"313,345"
E09000012,Hackney,Apr-08,"316,183"
E09000012,Hackney,May-08,"324,344"
E09000012,Hackney,Jun-08,"332,091"
E09000012,Hackney,Jul-08,"325,064"
E09000012,Hackney,Aug-08,"318,928"
E09000012,Hackney,Sep-08,"303,298"
E09000012,Hackney,Oct-08,"299,579"
E09000012,Hackney,Nov-08,"299,303"
E09000012,Hackney,Dec-08,"294,109"
E09000012,Hackney,Jan-09,"297,428"
E09000012,Hackney,Feb-09,"284,411"
E09000012,Hackney,Mar-09,"292,499"
E09000012,Hackney,Apr-09,"267,690"
E09000012,Hackney,May-09,"264,340"
E09000012,Hackney,Jun-09,"251,605"
E09000012,Hackney,Jul-09,"271,135"
E09000012,Hackney,Aug-09,"277,376"
E09000012,Hackney,Sep-09,"290,995"
E09000012,Hackney,Oct-09,"294,217"
E09000012,Hackney,Nov-09,"300,431"
E09000012,Hackney,Dec-09,"294,762"
E09000012,Hackney,Jan-10,"295,824"
E09000012,Hackney,Feb-10,"298,453"
E09000012,Hackney,Mar-10,"297,283"
E09000012,Hackney,Apr-10,"298,084"
E09000012,Hackney,May-10,"294,431"
E09000012,Hackney,Jun-10,"305,509"
E09000012,Hackney,Jul-10,"304,524"
E09000012,Hackney,Aug-10,"308,014"
E09000012,Hackney,Sep-10,"307,346"
E09000012,Hackney,Oct-10,"304,577"
E09000012,Hackney,Nov-10,"296,793"
E09000012,Hackney,Dec-10,"295,054"
E09000012,Hackney,Jan-11,"294,225"
E09000012,Hackney,Feb-11,"300,558"
E09000012,Hackney,Mar-11,"294,425"
E09000012,Hackney,Apr-11,"304,250"
E09000012,Hackney,May-11,"302,539"
E09000012,Hackney,Jun-11,"304,951"
